1.000000 0.188496
0.964469 0.376991
0.893408 0.558789
0.788079 0.727193
0.651006 0.875742
0.485933 0.998454
0.297729 1.090050
0.092259 1.146171
-0.123789 1.163561
-0.343115 1.140227
-0.558043 1.075552
-0.760780 0.970363
-0.943689 0.826960
-1.099567 0.649078
-1.221915 0.441815
-1.305196 0.211489
-1.345060 -0.034534
-1.338551 -0.288072
-1.284250 -0.540383
-1.182391 -0.782459
-1.034901 -1.005334
-0.845400 -1.200408
-0.619128 -1.359762
-0.362819 -1.476465
-0.084512 -1.544855
0.206686 -1.560785
0.500888 -1.521826
0.787745 -1.427410
1.056805 -1.278924
1.297877 -1.079721
1.501400 -0.835077
1.658808 -0.552070
1.762871 -0.239392
1.807995 0.092901
1.790483 0.433700
1.708733 0.771199
1.563365 1.093287
1.357285 1.387974
1.095658 1.643817
0.785806 1.850344
0.437025 1.998464
0.060323 2.080842
-0.331906 2.092212
-0.726279 2.029649
-1.108859 1.892749
-1.465634 1.683734
-1.783010 1.407469
-2.048312 1.071379
-2.250262 0.685281
-2.379435 0.261117
-2.428654 -0.187396
-2.393331 -0.645186
-2.271716 -1.096318
-2.065065 -1.524527
-1.777698 -1.913782
-1.416959 -2.248871
-0.993057 -2.515961
-0.518809 -2.703148
-0.009278 -2.800941
0.518687 -2.802690
1.046982 -2.704920
1.556847 -2.507568
2.029513 -2.214109
2.446862 -1.831555
2.792102 -1.370333
3.050404 -0.844034
3.209501 -0.269046
3.260215 0.335930
3.196893 0.950466
3.017734 1.553067
2.724988 2.121896
2.325020 2.635544
1.828232 3.073800
1.248834 3.418414
0.604478 3.653814
-0.084249 3.767755
-0.794454 3.751875
-1.501666 3.602123
-2.180650 3.319066
-2.806280 2.908023
-3.354429 2.379052
-3.802870 1.746757
-4.132126 1.029933
-4.326263 0.251045
-4.373584 -0.564436
-4.267191 -1.388837
-4.005401 -2.193184
-3.591996 -2.948184
-3.036276 -3.625259
-2.352931 -4.197584
-1.561705 -4.641101
-0.686878 -4.935475
0.243437 -5.064949
1.198157 -5.019062
2.144228 -4.793214
3.047728 -4.389037
3.875042 -3.814554
4.594068 -3.084126
5.175412 -2.218164
5.593526 -1.242622
