1.000000 0.000000
0.982391 0.186836
0.930185 0.367092
0.845219 0.534420
0.730487 0.682927
0.590029 0.807382
0.428791 0.903404
0.252452 0.967609
0.067222 0.997738
-0.120375 0.992729
-0.303732 0.952757
-0.476393 0.879232
-0.632277 0.774743
-0.765893 0.642968
-0.872536 0.488550
-0.948450 0.316926
-0.990962 0.134141
-0.998575 -0.053369
-0.971020 -0.238999
-0.909268 -0.416212
-0.815493 -0.578767
-0.692999 -0.720939
-0.546099 -0.837721
-0.379966 -0.925000
-0.200452 -0.979704
-0.013878 -0.999904
0.173184 -0.984890
0.354147 -0.935190
0.522638 -0.852555
0.672723 -0.739895
0.799116 -0.601177
0.897366 -0.441287
0.964013 -0.265857
0.996709 -0.081063
0.994304 0.106586
0.956881 0.290480
0.885759 0.464145
0.783443 0.621464
0.653536 0.756896
0.500612 0.865672
0.330059 0.943960
0.147881 0.989005
-0.039505 0.999219
-0.225499 0.974243
-0.403552 0.914957
-0.567393 0.823447
-0.711251 0.702938
-0.830061 0.557672
-0.919638 0.392767
-0.976827 0.214030
-0.999615 0.027754
-0.987198 -0.159498
-0.940015 -0.341134
-0.859726 -0.510756
-0.749160 -0.662389
-0.612210 -0.790695
-0.453699 -0.891155
-0.279210 -0.960230
-0.094888 -0.995488
0.092776 -0.995687
0.277172 -0.960820
0.451807 -0.892116
0.610531 -0.791993
0.747753 -0.663977
0.858640 -0.512578
0.939289 -0.343127
0.986858 -0.161592
0.999671 0.025634
0.977279 0.211957
0.920469 0.390815
0.831242 0.555910
0.712741 0.701427
0.569139 0.822242
0.405493 0.914098
0.227566 0.973763
0.041625 0.999133
-0.145782 0.989317
-0.328055 0.944659
-0.498775 0.866732
-0.651928 0.758281
-0.782123 0.623124
-0.884773 0.466023
-0.956263 0.292510
-0.994075 0.108695
-0.996879 -0.078948
-0.964574 -0.263811
-0.898300 -0.439383
-0.800389 -0.599480
-0.674291 -0.738466
-0.524446 -0.851444
-0.356130 -0.934436
-0.175273 -0.984520
0.011757 -0.999931
0.198373 -0.980127
0.378003 -0.925804
0.544320 -0.838878
0.691468 -0.722407
0.814264 -0.580495
0.908383 -0.418140
0.970511 -0.241058
0.998459 -0.055487
