1.000000 0.000000
1.000000 0.018850
0.999645 0.037699
0.998934 0.056542
0.997868 0.075371
0.996448 0.094181
0.994672 0.112963
0.992543 0.131713
0.990060 0.150422
0.987225 0.169084
0.984038 0.187692
0.980500 0.206241
0.976612 0.224723
0.972376 0.243132
0.967793 0.261461
0.962865 0.279703
0.957593 0.297853
0.951978 0.315903
0.946024 0.333847
0.939731 0.351679
0.933102 0.369393
0.926139 0.386982
0.918844 0.404439
0.911221 0.421759
0.903271 0.438935
0.894997 0.455961
0.886403 0.472831
0.877490 0.489540
0.868262 0.506080
0.858723 0.522446
0.848875 0.538633
0.838722 0.554634
0.828268 0.570443
0.817515 0.586056
0.806468 0.601466
0.795131 0.616667
0.783507 0.631655
0.771600 0.646424
0.759416 0.660968
0.746957 0.675283
0.734228 0.689362
0.721234 0.703202
0.707979 0.716797
0.694467 0.730142
0.680704 0.743233
0.666695 0.756064
0.652443 0.768631
0.637955 0.780929
0.623235 0.792954
0.608288 0.804702
0.593120 0.816168
0.577735 0.827348
0.562140 0.838238
0.546340 0.848834
0.530340 0.859132
0.514145 0.869129
0.497763 0.878820
0.481197 0.888203
0.464455 0.897273
0.447542 0.906028
0.430464 0.914464
0.413226 0.922578
0.395836 0.930367
0.378299 0.937828
0.360622 0.944959
0.342810 0.951757
0.324869 0.958219
0.306807 0.964342
0.288630 0.970125
0.270343 0.975566
0.251954 0.980662
0.233469 0.985411
0.214895 0.989812
0.196237 0.993863
0.177504 0.997562
0.158700 1.000907
0.139833 1.003899
0.120910 1.006535
0.101937 1.008814
0.082922 1.010735
0.063870 1.012298
0.044789 1.013502
0.025684 1.014346
0.006564 1.014831
-0.012565 1.014954
-0.031696 1.014717
-0.050823 1.014120
-0.069939 1.013162
-0.089036 1.011844
-0.108109 1.010165
-0.127150 1.008128
-0.146153 1.005731
-0.165111 1.002976
-0.184016 0.999864
-0.202863 0.996395
-0.221645 0.992571
-0.240354 0.988393
-0.258985 0.983863
-0.277531 0.978981
-0.295984 0.973750
-0.314339 0.968170
-0.332588 0.962245
-0.350726 0.955976
-0.368746 0.949365
-0.386641 0.942414
-0.404405 0.935126
-0.422032 0.927504
