1.000000 0.000000
0.982235 0.188496
0.929254 0.370294
0.842947 0.538876
0.726396 0.688194
0.583770 0.812891
0.420173 0.908488
0.241463 0.971549
0.054040 0.999804
-0.135378 0.992228
-0.320004 0.949083
-0.493217 0.871903
-0.648804 0.763444
-0.781184 0.627584
-0.885603 0.469185
-0.958309 0.293918
-0.996687 0.108059
-0.999349 -0.081731
-0.966190 -0.268652
-0.898385 -0.446002
-0.798356 -0.607420
-0.669677 -0.747116
-0.516952 -0.860074
-0.345648 -0.942238
-0.161900 -0.990652
0.027710 -1.003570
0.216386 -0.980518
0.397365 -0.922311
0.564157 -0.831024
0.710779 -0.709920
0.831969 -0.563329
0.923374 -0.396499
0.981708 -0.215403
1.004870 -0.026529
0.992019 0.163356
0.943603 0.347445
0.861348 0.519138
0.748191 0.672276
0.608178 0.801363
0.446320 0.901765
0.268412 0.969875
0.080827 1.003239
-0.109715 1.000652
-0.296384 0.962194
-0.472488 0.889233
-0.631711 0.784374
-0.768339 0.651365
-0.877469 0.494964
-0.955179 0.320772
-0.998674 0.135026
-1.006384 -0.055618
-0.978022 -0.244329
-0.914592 -0.424341
-0.818358 -0.589199
-0.692758 -0.732989
-0.542286 -0.850549
-0.372327 -0.937657
-0.188969 -0.991181
0.001222 -1.009192
0.191428 -0.991034
0.374833 -0.937344
0.544859 -0.850038
0.695408 -0.732233
0.821076 -0.588143
0.917352 -0.422926
0.980775 -0.242495
1.009060 -0.053316
1.001184 0.137835
0.957416 0.324105
0.879315 0.498816
0.769669 0.655701
0.632399 0.789132
0.472417 0.894317
0.295449 0.967478
0.107835 1.005981
-0.083703 1.008436
-0.272302 0.974743
-0.451199 0.906099
-0.613979 0.804952
-0.754802 0.674920
-0.868612 0.520653
-0.951321 0.347674
-0.999956 0.162178
-1.012761 -0.029191
-0.989267 -0.219573
-0.930304 -0.402145
-0.837974 -0.570359
-0.715577 -0.718180
-0.567491 -0.840305
-0.399015 -0.932346
-0.216184 -0.990995
-0.025545 -1.014140
0.166070 -1.000938
0.351792 -0.951853
0.524962 -0.868632
0.679369 -0.754247
0.809472 -0.612790
0.910600 -0.449321
0.979118 -0.269695
1.012560 -0.080344
1.009716 0.111946
