1000 1.67472
2000 3.32724
3000 2.44187
4000 2.12685
5000 2.47926
6000 2.38669
7000 2.43666
8000 4.16461
9000 2.38655
10000 1.99721
11000 2.12047
12000 2.60398
13000 2.83542
14000 2.06512
15000 2.69681
16000 2.50426
17000 2.99721
18000 4.4474
19000 2.54318
20000 2.32797
21000 2.70463
22000 2.48261
23000 3.48715
24000 2.32998
25000 2.78401
26000 2.47608
27000 2.71533
28000 2.34573
29000 2.22312
30000 2.46267
31000 2.62893
32000 2.55561
33000 4.27785
34000 2.49229
35000 2.1075
36000 3.1905
37000 3.48394
38000 1.8746
39000 2.5425
40000 3.61184
41000 1.95382
42000 2.86359
43000 2.50639
44000 4.2894
45000 2.44643
46000 2.73011
47000 2.57678
48000 2.34623
49000 3.41884
50000 2.36206
51000 3.75865
52000 2.38
53000 3.67479
54000 2.21835
55000 2.83995
56000 2.94724
57000 3.17596
58000 2.39684
59000 3.45722
60000 2.23426
61000 3.24648
62000 2.23727
63000 2.59372
64000 3.26313
65000 2.76054
66000 2.28651
67000 2.7967
68000 3.06484
69000 3.03587
70000 3.64192
71000 2.51908
72000 3.23191
73000 2.4556
74000 3.12928
75000 2.05388
76000 2.69775
77000 2.44359
78000 2.38951
79000 3.03657
80000 3.05245
81000 3.02562
82000 2.07373
83000 2.06574
84000 2.7153
85000 2.89068
86000 2.50337
87000 2.67132
88000 2.86522
89000 3.0457
90000 2.83162
91000 2.80127
92000 2.99134
93000 2.53111
94000 2.6221
95000 2.75428
96000 2.14501
97000 2.1414
98000 2.74193
99000 3.05899
100000 2.28626
