0 0 0
1 0 0
0 1 0
1 1 0
0 0 1
1 0 1
0 1 1
1 1 1
0 0 2
1 0 2
0 1 2
1 1 2
0 0 3
1 0 3
0 1 3
1 1 3
0 0 4
1 0 4
0 1 4
1 1 4
0 0 5
1 0 5
0 1 5
1 1 5
-1 -2 6
0 -2 6
-1 -1 6
0 -1 6
0 0 6
1 0 6
0 1 6
1 1 6
0 2 6
1 2 6
-1 -2 7
0 -2 7
-1 -1 7
0 -1 7
0 0 7
1 0 7
0 1 7
1 1 7
0 2 7
1 2 7
-3 -6 8
-2 -6 8
-3 -5 8
-2 -5 8
-3 -4 8
-2 -4 8
-2 -3 8
-1 -3 8
-2 -2 8
-1 -2 8
0 -2 8
-1 -1 8
0 -1 8
-1 0 8
0 0 8
1 0 8
0 1 8
1 1 8
0 2 8
1 2 8
2 2 8
1 3 8
2 3 8
2 4 8
3 4 8
2 5 8
3 5 8
2 6 8
3 6 8
-4 -6 9
-3 -6 9
-2 -6 9
-4 -5 9
-3 -5 9
-2 -5 9
-3 -4 9
-2 -4 9
-3 -3 9
-2 -3 9
-1 -3 9
-2 -2 9
-1 -2 9
0 -2 9
-1 -1 9
0 -1 9
-1 0 9
0 0 9
1 0 9
0 1 9
1 1 9
0 2 9
1 2 9
2 2 9
1 3 9
2 3 9
3 3 9
2 4 9
3 4 9
2 5 9
3 5 9
4 5 9
2 6 9
3 6 9
4 6 9
-5 -10 10
-4 -10 10
-5 -9 10
-4 -9 10
-5 -8 10
-4 -8 10
-3 -8 10
-5 -7 10
-4 -7 10
-3 -7 10
-4 -6 10
-3 -6 10
-4 -5 10
-3 -5 10
-2 -5 10
-3 -4 10
-2 -4 10
-1 -4 10
-3 -3 10
-2 -3 10
-1 -3 10
-2 -2 10
-1 -2 10
0 -2 10
-1 -1 10
0 -1 10
-1 0 10
0 0 10
1 0 10
0 1 10
1 1 10
0 2 10
1 2 10
2 2 10
1 3 10
2 3 10
3 3 10
1 4 10
2 4 10
3 4 10
2 5 10
3 5 10
4 5 10
3 6 10
4 6 10
3 7 10
4 7 10
5 7 10
3 8 10
4 8 10
5 8 10
4 9 10
5 9 10
4 10 10
5 10 10
-7 -12 11
-6 -12 11
-7 -11 11
-6 -11 11
-6 -10 11
-5 -10 11
-4 -10 11
-6 -9 11
-5 -9 11
-4 -9 11
-5 -8 11
-4 -8 11
-3 -8 11
-5 -7 11
-4 -7 11
-3 -7 11
-4 -6 11
-3 -6 11
-2 -6 11
-4 -5 11
-3 -5 11
-2 -5 11
-3 -4 11
-2 -4 11
-1 -4 11
-3 -3 11
-2 -3 11
-1 -3 11
-2 -2 11
-1 -2 11
0 -2 11
-1 -1 11
0 -1 11
-1 0 11
0 0 11
1 0 11
0 1 11
1 1 11
0 2 11
1 2 11
2 2 11
1 3 11
2 3 11
3 3 11
1 4 11
2 4 11
3 4 11
2 5 11
3 5 11
4 5 11
2 6 11
3 6 11
4 6 11
3 7 11
4 7 11
5 7 11
3 8 11
4 8 11
5 8 11
4 9 11
5 9 11
6 9 11
4 10 11
5 10 11
6 10 11
6 11 11
7 11 11
6 12 11
7 12 11
-7 -12 12
-6 -12 12
-7 -11 12
-6 -11 12
-5 -11 12
-7 -10 12
-6 -10 12
-5 -10 12
-6 -9 12
-5 -9 12
-4 -9 12
-5 -8 12
-4 -8 12
-5 -7 12
-4 -7 12
-3 -7 12
-4 -6 12
-3 -6 12
-2 -6 12
-4 -5 12
-3 -5 12
-2 -5 12
-3 -4 12
-2 -4 12
-1 -4 12
-3 -3 12
-2 -3 12
-1 -3 12
-2 -2 12
-1 -2 12
0 -2 12
-2 -1 12
-1 -1 12
0 -1 12
1 -1 12
-1 0 12
0 0 12
1 0 12
-1 1 12
0 1 12
1 1 12
2 1 12
0 2 12
1 2 12
2 2 12
1 3 12
2 3 12
3 3 12
1 4 12
2 4 12
3 4 12
2 5 12
3 5 12
4 5 12
2 6 12
3 6 12
4 6 12
3 7 12
4 7 12
5 7 12
4 8 12
5 8 12
4 9 12
5 9 12
6 9 12
5 10 12
6 10 12
7 10 12
5 11 12
6 11 12
7 11 12
6 12 12
7 12 12
-8 -14 13
-7 -14 13
-8 -13 13
-7 -13 13
-6 -13 13
-8 -12 13
-7 -12 13
-6 -12 13
-7 -11 13
-6 -11 13
-5 -11 13
-7 -10 13
-6 -10 13
-5 -10 13
-6 -9 13
-5 -9 13
-4 -9 13
-6 -8 13
-5 -8 13
-4 -8 13
-5 -7 13
-4 -7 13
-3 -7 13
-4 -6 13
-3 -6 13
-4 -5 13
-3 -5 13
-2 -5 13
-3 -4 13
-2 -4 13
-1 -4 13
-3 -3 13
-2 -3 13
-1 -3 13
-2 -2 13
-1 -2 13
0 -2 13
-2 -1 13
-1 -1 13
0 -1 13
1 -1 13
-1 0 13
0 0 13
1 0 13
-1 1 13
0 1 13
1 1 13
2 1 13
0 2 13
1 2 13
2 2 13
1 3 13
2 3 13
3 3 13
1 4 13
2 4 13
3 4 13
2 5 13
3 5 13
4 5 13
3 6 13
4 6 13
3 7 13
4 7 13
5 7 13
4 8 13
5 8 13
6 8 13
4 9 13
5 9 13
6 9 13
5 10 13
6 10 13
7 10 13
5 11 13
6 11 13
7 11 13
6 12 13
7 12 13
8 12 13
6 13 13
7 13 13
8 13 13
7 14 13
8 14 13
-9 -16 14
-8 -16 14
-9 -15 14
-8 -15 14
-9 -14 14
-8 -14 14
-7 -14 14
-8 -13 14
-7 -13 14
-6 -13 14
-8 -12 14
-7 -12 14
-6 -12 14
-7 -11 14
-6 -11 14
-5 -11 14
-7 -10 14
-6 -10 14
-5 -10 14
-6 -9 14
-5 -9 14
-4 -9 14
-6 -8 14
-5 -8 14
-4 -8 14
-5 -7 14
-4 -7 14
-3 -7 14
-5 -6 14
-4 -6 14
-3 -6 14
-4 -5 14
-3 -5 14
-2 -5 14
-3 -4 14
-2 -4 14
-1 -4 14
-2 -3 14
-1 -3 14
-2 -2 14
-1 -2 14
0 -2 14
-1 -1 14
0 -1 14
-1 0 14
0 0 14
1 0 14
0 1 14
1 1 14
0 2 14
1 2 14
2 2 14
1 3 14
2 3 14
1 4 14
2 4 14
3 4 14
2 5 14
3 5 14
4 5 14
3 6 14
4 6 14
5 6 14
3 7 14
4 7 14
5 7 14
4 8 14
5 8 14
6 8 14
4 9 14
5 9 14
6 9 14
5 10 14
6 10 14
7 10 14
5 11 14
6 11 14
7 11 14
6 12 14
7 12 14
8 12 14
6 13 14
7 13 14
8 13 14
7 14 14
8 14 14
9 14 14
8 15 14
9 15 14
8 16 14
9 16 14
-9 -16 15
-8 -16 15
-9 -15 15
-8 -15 15
-9 -14 15
-8 -14 15
-7 -14 15
-8 -13 15
-7 -13 15
-8 -12 15
-7 -12 15
-6 -12 15
-7 -11 15
-6 -11 15
-7 -10 15
-6 -10 15
