1000 2.52737
2000 3.95617
3000 3.3002
4000 3.03866
5000 2.78676
6000 5.14482
7000 3.89702
8000 4.42784
9000 3.723
10000 2.01063
11000 4.10119
12000 3.81677
13000 3.3583
14000 2.77887
15000 3.70082
16000 2.9346
17000 3.67629
18000 2.87904
19000 3.08545
20000 2.99564
21000 2.92672
22000 2.93257
23000 3.40138
24000 3.25747
25000 2.8279
26000 2.86824
27000 4.01046
28000 4.06198
29000 3.90952
30000 2.66522
31000 3.7288
32000 3.47656
33000 3.37428
34000 4.1623
35000 5.02109
36000 3.21812
37000 3.21592
38000 2.33663
39000 3.28706
40000 3.95922
41000 3.20953
42000 3.25227
43000 3.85283
44000 2.60653
45000 3.0331
46000 2.79701
47000 3.07705
48000 4.30414
49000 3.64723
50000 2.88651
51000 3.13409
52000 3.11395
53000 3.56177
54000 3.14158
55000 2.82386
56000 3.22964
57000 3.82467
58000 3.41203
59000 3.52817
60000 3.43651
61000 2.80453
62000 2.84833
63000 2.5849
64000 3.10027
65000 4.65699
66000 3.68581
67000 3.17973
68000 3.35898
69000 3.56882
70000 3.45041
71000 3.03832
72000 4.22996
73000 3.26707
74000 3.75972
75000 2.42354
76000 2.51474
77000 3.84438
78000 3.35015
79000 2.98808
80000 3.02982
81000 2.93174
82000 4.36982
83000 3.27564
84000 2.59758
85000 2.87984
86000 4.43433
87000 3.96624
88000 2.90986
89000 3.54268
90000 2.54506
91000 3.11321
92000 2.99309
93000 3.36905
94000 3.27815
95000 3.82248
96000 3.1483
97000 3.23472
98000 3.70151
99000 3.067
100000 3.42641
