10 9.4939
20 9.18044
30 8.97728
40 8.65843
50 8.23951
60 7.83002
70 8.01518
80 8.0238
90 8.02045
100 7.85733
110 7.35496
120 6.25825
130 5.03243
140 5.35551
150 5.7282
160 5.78232
170 5.32764
180 5.14523
190 4.60191
200 4.22079
210 4.36785
220 4.75752
230 5.22464
240 5.72307
250 6.20005
260 6.60711
270 6.90858
280 7.08496
290 7.1309
300 6.86311
310 6.27909
320 6.67045
330 7.25396
340 7.76118
350 8.14863
360 8.38984
370 8.3343
380 7.85245
390 7.24933
400 6.55725
410 5.81374
420 5.49799
430 5.37736
440 5.19342
450 4.95504
460 4.671
470 4.35048
480 4.00376
490 3.82196
500 3.65999
510 3.77289
520 3.86314
530 3.90937
540 3.91132
550 3.87185
560 3.79593
570 3.68927
580 3.55708
590 3.40352
600 3.23193
610 3.04542
620 2.84743
630 2.65684
640 2.70229
650 2.72283
660 2.71913
670 2.69346
680 2.64918
690 2.59007
700 2.51955
710 2.44016
720 2.35344
730 2.26019
740 2.16087
750 2.0687
760 1.99271
770 1.91234
780 1.85332
790 1.82524
800 1.84328
810 1.86462
820 1.87332
830 1.8949
840 1.97545
850 2.10575
860 2.3144
870 2.5324
880 2.75609
890 2.98046
900 3.19907
910 3.40423
920 3.58746
930 3.74027
940 3.85521
950 3.92705
960 3.95362
970 3.93615
980 3.87863
990 3.78661
1000 3.66576
