-5.49829 -8.61479 17.3094 
-6.59885 -9.98047 19.0122 
-7.29649 -10.6959 20.3613 
-7.68716 -11.0079 21.269 
-7.85036 -11.0762 21.7704 
-7.84103 -10.9782 21.9505 
-7.69744 -10.7435 21.9083 
-7.44984 -10.384 21.7414 
-7.12381 -9.90757 21.5386 
-6.73134 -9.31118 21.3685 
-6.19188 -8.48686 21.2006 
-3.33119 -4.48833 20.7782 
6.10146 8.31402 21.2694 
-8.44519 -11.3428 23.425 
-8.92651 -11.5539 24.6703 
-9.22775 -11.7011 25.3874 
-9.38365 -11.8585 25.6145 
-9.39546 -11.9971 25.4186 
-9.25945 -12.0435 24.9011 
-8.98182 -11.9333 24.176 
-8.56981 -11.6291 23.325 
-8.00086 -11.0869 22.3502 
-7.13469 -10.125 21.1055 
-5.19094 -7.58905 19.1841 
4.26873 6.25807 18.7442 
7.08494 9.94746 21.3261 
-9.61678 -11.1242 27.48 
-10.0258 -11.5485 28.007 
-10.3041 -12.2185 27.8112 
-10.3321 -12.9247 26.817 
-10.0266 -13.34 25.1691 
-9.41569 -13.2424 23.2333 
-8.59566 -12.6234 21.3621 
-7.61033 -11.5402 19.6804 
-6.3443 -9.86103 18.1011 
-4.36855 -6.89932 16.6332 
0.0718024 -0.178746 19.9475 
4.14919 6.52877 16.6708 
6.99456 10.517 19.4949 
-10.6594 -11.9706 29.1608 
-10.8856 -13.4362 27.6967 
-10.2798 -14.3228 24.3027 
-8.66825 -13.4278 19.8351 
-6.52827 -10.818 16.067 
-4.55203 -7.7831 13.921 
-3.04958 -5.2568 13.1099 
-1.90068 -3.25943 13.0949 
-0.77772 -1.31626 13.7079 
0.669491 0.999846 15.9287 
-0.710386 -1.05338 16.0928 
1.5907 2.67132 13.9028 
4.46501 7.41981 14.9542 
-10.2746 -14.6412 23.7057 
-7.15757 -11.8745 16.409 
-2.51097 -4.47697 11.5937 
1.42288 2.53562 11.3777 
3.68092 6.39478 12.9461 
4.57468 7.75396 14.2277 
4.62719 7.69907 14.9177 
4.22756 6.89314 15.4267 
3.58775 5.58836 16.5144 
-2.8692 -3.14744 21.8944 
-3.48618 -5.53951 15.91 
-2.97055 -4.97427 14.0702 
-1.04322 -1.80529 12.4432 
-1.36605 -2.45749 11.0321 
4.54823 7.91892 13.18 
7.67847 12.3409 17.8686 
8.78508 13.2479 20.7434 
8.88111 12.9858 21.7069 
8.43012 12.2706 21.445 
7.56376 11.0959 20.5361 
6.25357 9.1671 19.599 
4.14505 5.32912 20.8316 
-5.35796 -7.72857 19.3972 
-6.65065 -9.97716 19.2627 
-7.0253 -10.8412 18.7119 
-6.34485 -10.2648 16.7749 
7.54408 12.2044 17.5504 
9.61224 13.8292 22.8056 
10.0511 13.3612 25.202 
9.89789 12.7069 25.8102 
9.48646 12.173 25.3977 
8.82229 11.5679 24.2901 
7.74102 10.4346 22.7128 
5.80991 7.71367 21.4628 
-5.64954 -7.45491 21.4587 
-7.58234 -10.3331 22.3376 
-8.5522 -11.5967 23.3009 
-9.00927 -12.3911 23.3907 
-8.91211 -12.8608 22.09 
9.75318 13.6453 23.6722 
10.112 12.8643 26.225 
9.92589 12.0272 26.9871 
9.58791 11.4878 26.8287 
9.12533 11.1215 26.032 
8.36805 10.5576 24.6299 
6.88654 8.90688 22.8204 
-5.29263 -6.33824 22.8125 
-7.67177 -9.89759 23.5522 
-8.71245 -10.9513 25.0361 
-9.28741 -11.5357 25.8436 
-9.63748 -12.1772 25.8681 
-9.70164 -12.9547 24.7466 
9.92218 13.0698 25.2766 
9.88725 12.1367 26.6998 
9.59584 11.4353 26.934 
9.20594 11.0036 26.4654 
8.61145 10.5806 25.3621 
7.44883 9.47238 23.6276 
0 0 0 
-7.44883 -9.47238 23.6276 
-8.61145 -10.5806 25.3621 
-9.20594 -11.0036 26.4654 
-9.59584 -11.4353 26.934 
-9.88725 -12.1367 26.6998 
-9.92218 -13.0698 25.2766 
9.70164 12.9547 24.7466 
9.63748 12.1772 25.8681 
9.28741 11.5357 25.8436 
8.71245 10.9513 25.0361 
7.67177 9.89759 23.5522 
5.29263 6.33824 22.8125 
-6.88654 -8.90688 22.8204 
-8.36805 -10.5576 24.6299 
-9.12533 -11.1215 26.032 
-9.58791 -11.4878 26.8287 
-9.92589 -12.0272 26.9871 
-10.112 -12.8643 26.225 
-9.75318 -13.6453 23.6722 
8.91211 12.8608 22.09 
9.00927 12.3911 23.3907 
8.5522 11.5967 23.3009 
7.58234 10.3331 22.3376 
5.64954 7.45491 21.4587 
-5.80991 -7.71367 21.4628 
-7.74102 -10.4346 22.7128 
-8.82229 -11.5679 24.2901 
-9.48646 -12.173 25.3977 
-9.89789 -12.7069 25.8102 
-10.0511 -13.3612 25.202 
-9.61224 -13.8292 22.8056 
-7.54408 -12.2044 17.5504 
6.34485 10.2648 16.7749 
7.0253 10.8412 18.7119 
6.65065 9.97716 19.2627 
5.35796 7.72857 19.3972 
-4.14505 -5.32912 20.8316 
-6.25357 -9.1671 19.599 
-7.56376 -11.0959 20.5361 
-8.43012 -12.2706 21.445 
-8.88111 -12.9858 21.7069 
-8.78508 -13.2479 20.7434 
-7.67847 -12.3409 17.8686 
-4.54823 -7.91892 13.18 
1.36605 2.45749 11.0321 
1.04322 1.80529 12.4432 
2.97055 4.97427 14.0702 
3.48618 5.53951 15.91 
2.8692 3.14744 21.8944 
-3.58775 -5.58836 16.5144 
-4.22756 -6.89314 15.4267 
-4.62719 -7.69907 14.9177 
-4.57468 -7.75396 14.2277 
-3.68092 -6.39478 12.9461 
-1.42288 -2.53562 11.3777 
2.51097 4.47697 11.5937 
7.15757 11.8745 16.409 
10.2746 14.6412 23.7057 
-4.46501 -7.41981 14.9542 
-1.5907 -2.67132 13.9028 
0.710386 1.05338 16.0928 
-0.669491 -0.999846 15.9287 
0.77772 1.31626 13.7079 
1.90068 3.25943 13.0949 
3.04958 5.2568 13.1099 
4.55203 7.7831 13.921 
6.52827 10.818 16.067 
8.66825 13.4278 19.8351 
10.2798 14.3228 24.3027 
10.8856 13.4362 27.6967 
10.6594 11.9706 29.1608 
-6.99456 -10.517 19.4949 
-4.14919 -6.52877 16.6708 
-0.0718024 0.178746 19.9475 
4.36855 6.89932 16.6332 
6.3443 9.86103 18.1011 
7.61033 11.5402 19.6804 
8.59566 12.6234 21.3621 
9.41569 13.2424 23.2333 
10.0266 13.34 25.1691 
10.3321 12.9247 26.817 
10.3041 12.2185 27.8112 
10.0258 11.5485 28.007 
9.61678 11.1242 27.48 
-7.08494 -9.94746 21.3261 
-4.26873 -6.25807 18.7442 
5.19094 7.58905 19.1841 
7.13469 10.125 21.1055 
8.00086 11.0869 22.3502 
8.56981 11.6291 23.325 
8.98182 11.9333 24.176 
9.25945 12.0435 24.9011 
9.39546 11.9971 25.4186 
9.38365 11.8585 25.6145 
9.22775 11.7011 25.3874 
8.92651 11.5539 24.6703 
8.44519 11.3428 23.425 
-6.10146 -8.31402 21.2694 
3.33119 4.48833 20.7782 
6.19188 8.48686 21.2006 
6.73134 9.31118 21.3685 
7.12381 9.90757 21.5386 
7.44984 10.384 21.7414 
7.69744 10.7435 21.9083 
7.84103 10.9782 21.9505 
7.85036 11.0762 21.7704 
7.68716 11.0079 21.269 
7.29649 10.6959 20.3613 
6.59885 9.98047 19.0122 
5.49829 8.61479 17.3094 
-7.8785 -11.1728 21.6628 
-8.53685 -11.5997 23.2482 
-8.93315 -11.784 24.2758 
-9.14355 -11.8893 24.7879 
-9.20154 -11.9545 24.8644 
-9.12052 -11.9487 24.6093 
-8.91332 -11.827 24.1366 
-8.59594 -11.5617 23.5442 
-8.17873 -11.141 22.8903 
-7.64536 -10.5398 22.1732 
-6.86626 -9.60195 21.2526 
-4.81546 -6.88061 19.5822 
5.55752 7.90241 20.0481 
-9.47539 -11.2155 26.9315 
-9.89088 -11.4655 27.7474 
-10.2118 -11.9629 27.9241 
-10.3571 -12.6032 27.3877 
-10.2404 -13.1306 26.2051 
-9.85422 -13.3077 24.6494 
-9.27357 -13.0659 23.0567 
-8.57126 -12.4645 21.6107 
-7.73217 -11.5225 20.2713 
-6.58418 -10.0303 18.8484 
-4.57073 -7.08988 17.2678 
0.0982902 0.45171 20.455 
5.38586 8.25824 17.9813 
-10.5897 -11.5495 29.5475 
-11.0086 -13.0229 28.6569 
-10.7238 -14.3407 25.7694 
-9.37564 -14.1237 21.2891 
-7.28469 -11.9119 17.0135 
-5.23374 -8.91793 14.3467 
-3.71642 -6.41954 13.2199 
-2.71236 -4.67995 12.9912 
-1.91062 -3.26554 13.2281 
-0.912959 -1.53543 13.9286 
0.673417 0.964692 16.5615 
-0.18244 -0.250651 15.5092 
2.45607 4.10502 14.1677 
-10.3774 -14.8559 23.6807 
-6.61733 -11.203 15.3172 
-0.956154 -1.72754 10.8079 
3.52172 6.22195 12.2161 
5.82671 9.85929 14.8871 
6.59007 10.8186 16.4217 
6.46059 10.47 16.7882 
5.82445 9.3962 16.5682 
4.93304 7.87826 16.4157 
3.91191 5.97887 17.1669 
-3.06621 -3.88316 20.3065 
-3.93167 -6.22415 16.2068 
-3.44474 -5.74182 14.3849 
3.22884 5.74527 11.8295 
8.39721 13.3157 18.8514 
10.1691 14.2627 24.0138 
10.4612 13.6029 26.126 
10.2659 12.9816 26.5148 
9.86405 12.5657 25.9374 
9.25098 12.1331 24.7006 
8.3165 11.3119 23.0191 
6.88707 9.58089 21.3139 
4.44408 5.33618 22.0948 
-6.1285 -8.52813 20.7351 
-7.5229 -10.6948 21.305 
-8.07025 -11.7202 21.206 
10.2916 13.7638 25.3086 
10.4442 12.2881 28.1012 
10.0805 11.0238 28.8983 
9.72654 10.2989 28.9632 
9.48144 10.0331 28.6878 
9.27899 10.0864 28.0711 
8.95433 10.2226 26.9663 
8.22792 9.96865 25.2318 
6.45052 8.00129 23.2035 
-6.57218 -8.19266 23.221 
-8.193 -10.0801 24.9255 
-8.87102 -10.6913 25.9702 
-9.26804 -11.2707 26.2196 
9.70543 11.0345 27.8542 
9.17386 9.61461 28.4654 
8.75228 8.67097 28.6998 
8.57012 8.20591 28.8843 
8.60186 8.21231 28.9553 
8.70836 8.61949 28.6626 
8.62089 9.17777 27.6337 
7.69401 8.96042 25.367 
-6.56958 -7.6773 24.288 
-8.35365 -9.29861 26.7148 
-8.63571 -9.08234 27.8117 
-8.69206 -9.05754 27.9955 
-8.86023 -9.52168 27.764 
8.6553 9.26906 27.5833 
8.16806 8.07941 28.0452 
7.96157 7.35263 28.5575 
8.08295 7.17421 29.097 
8.42785 7.58464 29.3766 
8.73152 8.47952 28.9173 
8.36256 9.20776 26.8918 
-6.10508 -6.76679 24.7713 
-8.56311 -9.11149 27.5825 
-8.59872 -8.26254 28.8816 
-8.28865 -7.70436 28.877 
-8.13318 -7.78259 28.3814 
-8.28733 -8.46314 27.7962 
8.14594 8.39191 27.5283 
7.842 7.43015 28.151 
7.8932 7.01457 28.8579 
8.26141 7.25585 29.4144 
8.70769 8.14558 29.3098 
8.62703 9.20147 27.6236 
0 0 0.676676 
-8.62703 -9.20147 27.6236 
-8.70769 -8.14558 29.3098 
-8.26141 -7.25585 29.4144 
-7.8932 -7.01457 28.8579 
-7.842 -7.43015 28.151 
-8.14594 -8.39191 27.5283 
8.28733 8.46314 27.7962 
8.13318 7.78259 28.3814 
8.28865 7.70436 28.877 
8.59872 8.26254 28.8816 
8.56311 9.11149 27.5825 
6.10508 6.76679 24.7713 
-8.36256 -9.20776 26.8918 
-8.73152 -8.47952 28.9173 
-8.42785 -7.58464 29.3766 
-8.08295 -7.17421 29.097 
-7.96157 -7.35263 28.5575 
-8.16806 -8.07941 28.0452 
-8.6553 -9.26906 27.5833 
8.86023 9.52168 27.764 
8.69206 9.05754 27.9955 
8.63571 9.08234 27.8117 
8.35365 9.29861 26.7148 
6.56958 7.6773 24.288 
