-30 -40 0 
-26 -40 0 
-22 -40 0 
-18 -40 0 
-14 -40 0 
-10 -40 0 
-6 -40 0 
-2 -40 0 
2 -40 0 
6 -40 0 
10 -40 0 
14 -40 0 
18 -40 0 
22 -40 0 
26 -40 0 
30 -40 0 
-30 -36 0 
-26 -36 0 
-22 -36 0 
-18 -36 0 
-14 -36 0 
-10 -36 0 
-6 -36 0 
-2 -36 0 
2 -36 0 
6 -36 0 
10 -36 0 
14 -36 0 
18 -36 0 
22 -36 0 
26 -36 0 
30 -36 0 
-30 -32 0 
-26 -32 0 
-22 -32 0 
-18 -32 0 
-14 -32 0 
-10 -32 0 
-6 -32 0 
-2 -32 0 
2 -32 0 
6 -32 0 
10 -32 0 
14 -32 0 
18 -32 0 
22 -32 0 
26 -32 0 
30 -32 0 
-30 -28 0 
-26 -28 0 
-22 -28 0 
-18 -28 0 
-14 -28 0 
-10 -28 0 
-6 -28 0 
-2 -28 0 
2 -28 0 
6 -28 0 
10 -28 0 
14 -28 0 
18 -28 0 
22 -28 0 
26 -28 0 
30 -28 0 
-30 -24 0 
-26 -24 0 
-22 -24 0 
-18 -24 0 
-14 -24 0 
-10 -24 0 
-6 -24 0 
-2 -24 0 
2 -24 0 
6 -24 0 
10 -24 0 
14 -24 0 
18 -24 0 
22 -24 0 
26 -24 0 
30 -24 0 
-30 -20 0 
-26 -20 0 
-22 -20 0 
-18 -20 0 
-14 -20 0 
-10 -20 0 
-6 -20 0 
-2 -20 0 
2 -20 0 
6 -20 0 
10 -20 0 
14 -20 0 
18 -20 0 
22 -20 0 
26 -20 0 
30 -20 0 
-30 -16 0 
-26 -16 0 
-22 -16 0 
-18 -16 0 
-14 -16 0 
-10 -16 0 
-6 -16 0 
-2 -16 0 
2 -16 0 
6 -16 0 
10 -16 0 
14 -16 0 
18 -16 0 
22 -16 0 
26 -16 0 
30 -16 0 
-30 -12 0 
-26 -12 0 
-22 -12 0 
-18 -12 0 
-14 -12 0 
-10 -12 0 
-6 -12 0 
-2 -12 0 
2 -12 0 
6 -12 0 
10 -12 0 
14 -12 0 
18 -12 0 
22 -12 0 
26 -12 0 
30 -12 0 
-30 -8 0 
-26 -8 0 
-22 -8 0 
-18 -8 0 
-14 -8 0 
