10000 3.93042
20000 3.93503
30000 3.56165
40000 5.83104
50000 3.93772
60000 4.25373
70000 3.46624
80000 3.96063
90000 5.06708
100000 3.34704
110000 4.06599
120000 4.18903
130000 3.43116
140000 3.8089
150000 3.98823
160000 3.62167
170000 4.54203
180000 4.24958
190000 3.83744
200000 3.77361
210000 4.84567
220000 5.23562
230000 2.79664
240000 3.45932
250000 3.22455
260000 4.05982
270000 2.44932
280000 3.44012
290000 3.96974
300000 3.39728
310000 2.73703
320000 3.24904
330000 3.79236
340000 4.1487
350000 4.93217
360000 3.55061
370000 3.90918
380000 3.25215
390000 5.55898
400000 3.72977
410000 3.84126
420000 3.03037
430000 3.47572
440000 3.42952
450000 5.76788
460000 5.64067
470000 5.16592
480000 4.1031
490000 4.07486
500000 3.6433
510000 3.33734
520000 3.71861
530000 3.87999
540000 2.70238
550000 3.97682
560000 4.10826
570000 3.59134
580000 3.57635
590000 3.08608
600000 4.07056
610000 4.159
620000 4.22639
630000 2.83812
640000 3.84877
650000 4.37811
660000 3.31081
670000 3.50014
680000 3.72655
690000 3.50558
700000 4.49936
710000 3.05173
720000 4.64036
730000 3.61008
740000 3.4178
750000 4.59708
760000 4.05867
770000 4.12202
780000 2.58046
790000 4.5333
800000 3.08059
810000 4.58166
820000 4.19262
830000 4.65245
840000 3.36235
850000 3.2778
860000 3.64541
870000 3.6769
880000 4.03001
890000 3.56191
900000 4.2264
910000 3.24503
920000 2.86697
930000 3.5538
940000 3.80206
950000 3.76512
960000 3.28332
970000 3.56209
980000 4.37636
990000 2.96086
1000000 3.15811
